Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2008-04-23,1,0,0.0005,20832.130550484504,20821.714485209264
2008-07-02,0,1,0.0005,20821.714485209264,20979.890154345852
2008-07-03,1,0,0.0005,20979.890154345852,20969.400209268682
2008-07-11,0,1,0.0005,20969.400209268682,21175.51469895001
2008-07-14,1,0,0.0005,21175.51469895001,21164.926941600537
2008-10-08,0,1,0.0005,21164.926941600537,23186.017740725467
2008-10-09,1,0,0.0005,23186.017740725467,23174.424731855106
2008-11-25,0,1,0.0005,23174.424731855106,23370.623639701083
2008-11-26,1,0,0.0005,23370.623639701083,23358.938327881235
2008-12-08,0,1,0.0005,23358.938327881235,27076.089968131317
2008-12-09,1,0,0.0005,27076.089968131317,27062.551923147254
2009-03-16,0,1,0.0005,27062.551923147254,27145.418009091405
2009-03-20,1,0,0.0005,28561.41278929576,28547.132082901113
2009-05-04,0,1,0.0005,28547.132082901113,28855.104171436815
2009-05-05,1,0,0.0005,28855.104171436815,28840.6766193511
2009-05-08,0,1,0.0005,28840.6766193511,29353.232807582706
2009-05-11,1,0,0.0005,29353.232807582706,29338.556191178915
2009-05-12,0,1,0.0005,29338.556191178915,29442.544549047005
2009-05-13,1,0,0.0005,29442.544549047005,29427.823276772484
2009-05-20,0,1,0.0005,29427.823276772484,29715.131675625944
2009-05-26,1,0,0.0005,30217.88642243071,30202.777479219498
2009-05-29,0,1,0.0005,30202.777479219498,30673.755088874346
2009-06-03,1,0,0.0005,31000.454325449253,30984.95409828653
2009-07-16,0,1,0.0005,30984.95409828653,31055.22091878178
2009-07-17,1,0,0.0005,31055.22091878178,31039.69330832239
2009-07-20,0,1,0.0005,31039.69330832239,31258.40993977368
2009-07-21,1,0,0.0005,31258.40993977368,31242.780734803793
2009-07-24,0,1,0.0005,31242.780734803793,31334.429693598064
2009-07-28,1,0,0.0005,31411.56224699062,31395.856465867124
2009-07-31,0,1,0.0005,31395.856465867124,31768.15355272013
2009-08-05,1,0,0.0005,32121.831469659508,32105.77055392468
2009-09-08,0,1,0.0005,32105.77055392468,32472.99315128933
2009-09-11,1,0,0.0005,32645.584833852263,32629.262041435337
2009-09-14,0,1,0.0005,32629.262041435337,32754.069129160987
2009-09-18,1,0,0.0005,32954.597427384324,32938.120128670635
2009-09-22,0,1,0.0005,32938.120128670635,33207.28176187938
2009-09-23,1,0,0.0005,33207.28176187938,33190.67812099844
2009-10-13,0,1,0.0005,33190.67812099844,33293.11731158429
2009-10-16,1,0,0.0005,33538.99064631092,33522.22115098777
2009-10-19,0,1,0.0005,33522.22115098777,33633.14019764029
2009-10-20,1,0,0.0005,33633.14019764029,33616.323627541475
2009-10-21,0,1,0.0005,33616.323627541475,33762.065238312534
2009-10-23,1,0,0.0005,33840.69105307293,33823.77070754639
2009-11-25,0,1,0.0005,33823.77070754639,34169.23018819675
2009-11-26,1,0,0.0005,34169.23018819675,34152.14557310265
2010-03-12,0,1,0.0005,34152.14557310265,34345.57226260357
2010-03-15,1,0,0.0005,34345.57226260357,34328.399476472274
2010-07-01,0,1,0.0005,34328.399476472274,35081.39154343687
2010-07-05,1,0,0.0005,35259.10850303642,35241.478948784905
2010-07-06,0,1,0.0005,35241.478948784905,35467.70417620842
2010-07-09,1,0,0.0005,35664.033897276684,35646.201880328044
2010-07-13,0,1,0.0005,35646.201880328044,35996.93680221803
2010-07-20,1,0,0.0005,36611.5490351389,36593.24326062133
2010-07-26,0,1,0.0005,36593.24326062133,36817.68579621501
2010-07-27,1,0,0.0005,36817.68579621501,36799.276953316905
2010-07-29,0,1,0.0005,36799.276953316905,37023.11787181468
2010-07-30,1,0,0.0005,37023.11787181468,37004.60631287877
2010-08-02,0,1,0.0005,37004.60631287877,37372.670145158925
2010-08-04,1,0,0.0005,37511.79125929286,37493.03536366322
2010-08-09,0,1,0.0005,37493.03536366322,37770.00110954711
2010-08-10,1,0,0.0005,37770.00110954711,37751.11610899234
2010-09-15,0,1,0.0005,37751.11610899234,38081.780688382074
2010-09-20,1,0,0.0005,38328.2899101173,38309.12576516224
2010-09-22,0,1,0.0005,38309.12576516224,38843.0856094075
2010-09-24,1,0,0.0005,39233.8248603591,39214.207947928924
2010-09-27,0,1,0.0005,39214.207947928924,39662.75278146821
2010-09-28,1,0,0.0005,39662.75278146821,39642.921405077475
2010-09-29,0,1,0.0005,39642.921405077475,40010.17150841795
2010-10-01,1,0,0.0005,40178.298902364855,40158.20975291367
2010-10-04,0,1,0.0005,40158.20975291367,40591.990863770974
2010-10-05,1,0,0.0005,40591.990863770974,40571.69486833909
2010-10-06,0,1,0.0005,40571.69486833909,41022.93086466081
2010-10-12,1,0,0.0005,41447.904445146116,41427.180492923544
2010-10-15,0,1,0.0005,41427.180492923544,41716.02754474421
2010-10-18,1,0,0.0005,41716.02754474421,41695.16953097184
2010-11-04,0,1,0.0005,41695.16953097184,41944.40364875375
2010-11-08,1,0,0.0005,42242.33444623652,42221.213279013406
2011-01-17,0,1,0.0005,42221.213279013406,42285.321905883466
2011-01-18,1,0,0.0005,42285.321905883466,42264.17924493053
2011-01-20,0,1,0.0005,42264.17924493053,42476.072908033086
2011-01-31,1,0,0.0005,43328.6919653768,43307.02761939411
2011-02-02,0,1,0.0005,43307.02761939411,43650.37503016223
2011-02-03,1,0,0.0005,43650.37503016223,43628.549842647146
2011-03-03,0,1,0.0005,43628.549842647146,43905.77757657536
2011-03-08,1,0,0.0005,44297.82452110681,44275.675608846264
2011-03-15,0,1,0.0005,44275.675608846264,44435.91326877245
2011-03-16,1,0,0.0005,44435.91326877245,44413.695312138065
2011-03-18,0,1,0.0005,44413.695312138065,44862.6524011613
2011-03-23,1,0,0.0005,45448.966128264066,45426.24164519994
2011-04-04,0,1,0.0005,45426.24164519994,45610.45680009831
2011-04-05,1,0,0.0005,45610.45680009831,45587.65157169827
2011-04-07,0,1,0.0005,45587.65157169827,45935.843322988796
2011-04-08,1,0,0.0005,45935.843322988796,45912.87540132731
2011-04-11,0,1,0.0005,45912.87540132731,46400.99605527337
2011-04-12,1,0,0.0005,46400.99605527337,46377.795557245736
2011-04-13,0,1,0.0005,46377.795557245736,46477.978280276424
2011-04-14,1,0,0.0005,46477.978280276424,46454.73929113629
2011-04-21,0,1,0.0005,46454.73929113629,46998.4476897651
2011-05-02,1,0,0.0005,48064.28972835871,48040.25758349453
2011-06-06,0,1,0.0005,48040.25758349453,48573.40581634206
2011-06-07,1,0,0.0005,48573.40581634206,48549.119113433895
2011-06-08,0,1,0.0005,48549.119113433895,48866.587270944525
2011-06-09,1,0,0.0005,48866.587270944525,48842.153977309055
2011-08-29,0,1,0.0005,48842.153977309055,49230.84792536066
2011-08-31,1,0,0.0005,49330.141934066014,49305.476863098986
2011-10-17,0,1,0.0005,49305.476863098986,49793.44033828482
2011-10-18,1,0,0.0005,49793.44033828482,49768.54361811568
2011-10-25,0,1,0.0005,49768.54361811568,50011.089365698455
2011-10-26,1,0,0.0005,50011.089365698455,49986.08382101561
2011-10-28,0,1,0.0005,49986.08382101561,51019.63580835143
2011-10-31,1,0,0.0005,51019.63580835143,50994.12599044725
2012-01-26,0,1,0.0005,50994.12599044725,51227.31432451431
2012-01-27,1,0,0.0005,51227.31432451431,51201.70066735205
2012-01-30,0,1,0.0005,51201.70066735205,51624.52570139886
2012-01-31,1,0,0.0005,51624.52570139886,51598.71343854816
2012-02-08,0,1,0.0005,51598.71343854816,52069.54674257054
2012-02-09,1,0,0.0005,52069.54674257054,52043.51196919926
2012-02-10,0,1,0.0005,52043.51196919926,52134.84070242278
2012-02-13,1,0,0.0005,52134.84070242278,52108.77328207157
2012-02-24,0,1,0.0005,52108.77328207157,52544.10310677541
2012-02-28,1,0,0.0005,52910.07550726444,52883.62046951081
2012-02-29,0,1,0.0005,52883.62046951081,53137.9736722575
2012-03-01,1,0,0.0005,53137.9736722575,53111.40468542138
2012-08-06,0,1,0.0005,53111.40468542138,54156.521576771775
2012-08-07,1,0,0.0005,54156.521576771775,54129.44331598339
2012-08-22,0,1,0.0005,54129.44331598339,54639.98097653721
2012-08-27,1,0,0.0005,55009.892982836434,54982.38803634502
2012-08-29,0,1,0.0005,54982.38803634502,55265.079938486866
2012-08-30,1,0,0.0005,55265.079938486866,55237.44739851762
2012-09-03,0,1,0.0005,55237.44739851762,55500.84445504727
2012-09-05,1,0,0.0005,55542.74472565775,55514.973353294925
2012-09-06,0,1,0.0005,55514.973353294925,55787.2444520627
2012-09-11,1,0,0.0005,56639.07129659878,56610.75176095048
2012-09-12,0,1,0.0005,56610.75176095048,56981.19278381154
2012-09-18,1,0,0.0005,58150.17219127661,58121.097105180976
2012-10-17,0,1,0.0005,58121.097105180976,58713.41608609234
2012-10-19,1,0,0.0005,58751.91321940603,58722.53726279633
2012-11-26,0,1,0.0005,58722.53726279633,59105.9213012009
2012-11-28,1,0,0.0005,59201.795316831536,59172.19441917312
