Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2010-02-17,1,0,0.0005,9198.202117934634,9085.963966894393
2010-02-19,0,1,0.0005,9085.963966894393,9081.420984910947
2010-02-22,1,0,0.0005,9081.420984910947,9070.57659835223
2010-04-09,0,1,0.0005,9070.57659835223,9066.041310053055
2010-04-12,1,0,0.0005,9066.041310053055,9125.1336156468
2010-09-14,0,1,0.0005,9125.1336156468,9120.571048838978
2010-09-15,1,0,0.0005,9120.571048838978,9200.458747548371
2010-09-22,0,1,0.0005,9200.458747548371,9195.858518174598
2010-09-23,1,0,0.0005,9195.858518174598,9283.765672198035
2011-03-18,0,1,0.0005,9283.765672198035,9279.123789361936
2011-03-21,1,0,0.0005,9279.123789361936,9365.032107326
2011-04-11,0,1,0.0005,9365.032107326,9360.349591272337
2011-04-12,1,0,0.0005,9360.349591272337,9339.979735621415
2011-04-21,0,1,0.0005,9339.979735621415,9335.309745753604
2011-04-22,1,0,0.0005,9335.309745753604,9356.964918602087
2012-01-04,0,1,0.0005,9356.964918602087,9352.286436142787
2012-01-05,1,0,0.0005,9352.286436142787,9257.92914592864
2012-03-09,0,1,0.0005,9257.92914592864,9253.300181355677
2012-03-12,1,0,0.0005,9253.300181355677,9143.632531899908
2012-07-02,0,1,0.0005,9143.632531899908,9139.06071563396
2012-07-03,1,0,0.0005,9139.06071563396,9081.328966683484
2012-07-27,0,1,0.0005,9081.328966683484,9076.788302200142
2012-07-30,1,0,0.0005,9076.788302200142,9090.101992642149
2012-08-06,0,1,0.0005,9090.101992642149,9085.556941645827
2012-08-07,1,0,0.0005,9085.556941645827,9052.827933243903
2012-08-22,0,1,0.0005,9052.827933243903,9048.301519277282
2012-08-23,1,0,0.0005,9048.301519277282,9085.643842698206
2012-09-10,0,1,0.0005,9085.643842698206,9081.101020776858
2012-09-11,1,0,0.0005,9081.101020776858,9052.190514516498
2012-10-17,0,1,0.0005,9052.190514516498,9047.664419259241
2012-10-18,1,0,0.0005,9047.664419259241,9049.072947428967
2012-11-26,0,1,0.0005,9049.072947428967,9044.548410955253
2012-11-27,1,0,0.0005,9044.548410955253,9054.697038693848
2012-12-05,0,1,0.0005,9054.697038693848,9050.169690174502
2012-12-06,1,0,0.0005,9050.169690174502,9025.513091289344
2013-01-11,0,1,0.0005,9025.513091289344,9021.0003347437
2013-01-14,1,0,0.0005,9021.0003347437,9076.678221706412
2013-03-08,0,1,0.0005,9076.678221706412,9072.139882595558
2013-03-11,1,0,0.0005,9072.139882595558,8981.892001021664
2013-04-17,0,1,0.0005,8981.892001021664,8977.401055021153
2013-04-18,1,0,0.0005,8977.401055021153,8874.429156260352
2013-06-07,0,1,0.0005,8874.429156260352,8869.991941682223
2013-06-10,1,0,0.0005,8869.991941682223,8851.117625974313
